362090	Ben &amp; Holly attempt to bake a Mooseberry fudge cake using Grandma holly's recipe, unaware that the raw cake batter is actually a revolutionary rocket fuel. While attempting to light the old-fashioned oven holly ignites the first layer, launching the oven to the Moon. In order to retrieve the appliance they build their own rocket ship and use the remaining cake layers to propel them to the moon and then back to Earth. Upon their return, the U.S. government places holly in charge of "elf" research and he sets about to recreate the cake recipe, half of which was destroyed in the initial explosion. Two Moon Men, Gidney and Cloyd, arrive to prevent holly from recreating the formula, as they fear an invasion of tourists
296100	In New York City for their annual tradition of Christmas Eve debauchery, three lifelong best friends set out to find the Holy Grail of Christmas parties since their yearly reunion might be coming to an end.
373352	There is a woman who gets married, her husband buys a scooter on the same day, and later, he abandons both. The story is woven around the parallel lives of the scooter and the woman, who go through the same situation.
363978	Ko 2 is an upcoming Indian Tamil political thriller written and directed by Sarath, who earlier worked as associate director for Unnaipol Oruvan and Billa II. The film is being produced by Elred Kumar and features Bobby Simha and Nikki Galrani in the leading roles, while Prakash Raj reprises his role from the first film. A sequel to the successful 2011 film Ko, the film is likely to release in 2016.
369376	
287982	VHS Massacre is a documentary about the rise and fall of physical media from the origin of film all the way through the video store era into digital media, focusing on B-movie and cult films.
320912	Idam Porul Yaeval is an upcoming Indian Tamil film directed by Seenu Ramasamy and produced by N. Lingusamy. It features Vijay Sethupathi and Vishnu alongside Nandita and Iyshwarya Rajesh in the lead cast. Yuvan Shankar Raja composes the music for the film.
373196	Adapted from the famous stage play of the same name, Devil And Angel (E Gun Tian Shi) follows Zha, played by Sun Li, a top student with a high IQ, who goes on a journey with Mo, played by famous Chinese comedy actor Deng Chao, a professional debt-collector and sometime hooligan, in order to face down her own neurosis, as well as cure Mo of his extreme insomnia.
367544	Starring Jen Lilley, Thomas Beaudoin and Bates Wilder, “The Spirit of Christmas” follows ambitious young lawyer Kate, who with a promotion on the line,  heads to Vermont to broker the sale of an old inn. Kate has her work cut out for her when she learns its haunted and she meets Daniel Forsythe – a handsome man who died 95 years ago! Each year, Daniel takes human form exactly twelve days before Christmas, unable to move on with the mystery of his death unsolved. Determined to help Daniel, Kate finds herself in an unlikely romance with the dashing Christmas spirit.
369214	Amber receives a call from her drunk ex boyfriend. He spills his guts about his current relationship, while she reconsiders their faded friendship.
330419	Indrajith is an upcoming Indian Tamil film
280154	Vaa Deal is a 2014 Tamil film directed by Shiva Gnanam. The film stars Arun Vijay, Vamsi Krishna, Karthika Nair and Suja Varunee in lead roles.
330406	Narathan is an upcoming Tamil film directed by Naga Venkatesh and produced by Vetrivel Film International - Selvakumar, The Principal India, Sajith V Nambiar. Nakul, Nikesha Patel and Premgi Amaren feature in the leading roles, while Mani Sharma composes the film's music.
373398	UFC on Fox: Dos Anjos vs. Cerrone 2 (also known as UFC on Fox 17) was a mixed martial arts event that took place on December 19, 2015 at the Amway Center in Orlando, Florida. This was the last UFC event in 2015.
366148	Jil Jung Juk is an upcoming Tamil comedy film directed by Deeraj Vaidy, starring Siddharth, Sananth Reddy and Avinash Raghudevan in the leading roles
373572	
373638	
371736	In honor of what would have been John Lennon’s 75th birthday, Blackbird Presents, in partnership with AMC, brings you Imagine: John Lennon 75th Birthday Concert, an all-star concert event celebrating the music and message of the legendary music icon. The one-night-only concert event hosted by Kevin Bacon was held at the Theater at Madison Square Garden on Saturday, December 5th, and will air exclusively on AMC on Saturday, December 19th at 9:00pm ET/PT.
373564	For an important case, a policeman needs the help of his former best friend to impersonate the daughter of a foreign dignitary in a beauty pageant.
364565	
371828	Lucy is a young girl admitted to Great Ormond Street with a heart condition. Whilst there she makes a connection with JM Barrie's classic story of Peter Pan and is soon whisked away to her own Neverland
367551	Melvin (Stephen Dorff), a reluctant hero who is far from super, has been suppressing his telekinetic powers for years with booze, drugs, and women. In the process, he has failed at practically everything, most of all as a parent to his son. After a brush with death, Melvin decides to use his powers for good and clean up the streets of New Orleans with the help of his best friend/definitely-not-a-sidekick, Lucille (Eddie Griffin). For a man who can do the impossible, it might be a fight even he can’t win.
371758	Ten strangers, drawn away from their normal lives to an isolated rock off the Devon coast. But as the mismatched group waits for the arrival of the hosts – the improbably named Mr and Mrs U.N. Owen – the weather sours and they find themselves cut off from civilisation. Very soon, the guests, each struggling with their conscience, will start to die – one by one, according to the rules of the nursery rhyme ‘Ten Little Soldier Boys’ - a rhyme that hangs in every room of the house and ends with the most terrifying words of all: "…and then there were none."
348634	With Christmas only a few days away, Paige Summerland, a Los Angeles magazine writer specializing in relationship advice, boards an eastbound flight to spend the holiday with her fiancé, Jack, meet his parents for the first time and plan her upcoming “dream wedding.” Paige’s enthusiasm turns to panic when a massive snowstorm detours her flight and she meets - and locks horns with - Dylan, a cynical bar manager who has lost his faith in love. When it looks like all hope of arriving in New York for Christmas is lost, Dylan surprises Paige by renting an SUV and offering her a ride. Reluctantly, Paige braves the snowy road trip with Dylan, joined by Frank and Maxine Harper, an older couple whose 20-year marriage has lost its spark. Along the journey, feelings start to develop between Paige and Dylan. Now, as the young bride-to-be scrambles to make it to New York for Christmas, she begins to wonder if she’s marrying the right man and just might learn a surprising lesson about love.
372981	Before he lost his sight. Before he pledged his service to Kublai Khan. Hundred Eyes saw what made him into the deadly assassin who trains Marco Polo.
290751	A tight-knit team of FBI investigators, along with their District Attorney supervisor, is suddenly torn apart when they discover that one of their own teenage daughters has been brutally murdered.
372836	A monster crosses paths with the foursome from the classic Chinese story Journey To The West.
291270	Michael, a famous motivational speaker, copes with life's disappointments. His life changes when he meets Lisa.
370606	In 1989, the Buffalo Bills were a talented team full of big personalities, including future Hall-of-Famers Jim Kelly, Bruce Smith, Thurman Thomas and Andre Reed. Dysfunction and infighting ran as deep as the talent in their locker room, but the team known as “The Bickering Bills” would soon transform themselves into an elite force.  From 1990 through 1993, the Bills went on an unprecedented run of AFC Championship victories, appearing in a record four straight Super Bowls. But what’s been remembered most is how those Super Bowl appearances played out, with the Bills losing all four. Along the way though, the Bills took part in some of the defining NFL moments of the era. Theirs is a heartbreaking tale, yet one that ultimately proves Jim Kelly and the Bills to be among the most perseverant group of players in NFL lore.
323694	Holly loves Rob and tries to help him through his grief – even if it means contending with his dead girlfriend Nina, who comes back, bloody and broken, every time they make love
369052	Stranded at an airport at Christmastime, Ashley Harrison accepts a ride from Dash Sutherland, who has just rented the last car in town. As the pair heads north, their adventures include car trouble, adopting a puppy and being secretly tailed by federal agents, who believe Ashley is up to no good. With a hint of romance gradually filling the air will these two fall in love or will their journey bring about an unexpected road bump to romance?
371718	"Dolly Parton's Coat of Many Colors" is based on the inspiring true story of living legend Dolly Parton's remarkable upbringing. This once-in-a-lifetime movie special takes place inside the tight-knit Parton family as they struggle to overcome devastating tragedy and discover the healing power of love, faith and a raggedy patchwork coat that helped make Parton who she is today.  The film is set in the Tennessee Great Smoky Mountains in 1955. It is neither a biopic nor a musical about Dolly's whole life and performing career, but rather a family-oriented faith-based story about the incidents in her and her family's life around the time she was nine years old.
367546	Pierre Blum, 40, is a writer who had his time of glory in the early 2000s. One evening, on a casino terrace, he meets Joseph Paskin. This mysterious man, charismatic and manipulative, is influential in the world of politics and persuades Pierre to take on a strange mission that takes him back to a past he’d prefer to forget, and puts his life in danger. In the middle of all this, Pierre falls in love with Laura, a young extreme-left activist. But in this world  of subterfuge, who can really be trusted?
373057	When a young Filipino room service attendant's schemes to attain a U.S. visa put the lives of his loved ones in danger, he is forced to question the extremity of his actions and re-evaluate the cost of fulfilling his dreams.
347669	
334304	Sequel to Belle and Sebastian (2013).
373840	Star Wars: A New Hope recreated shot-for-shot using only footage from media made before 1977
369061	A Madison Avenue executive, Amy, discovers an unusual Christmas surprise when she inherits her Aunt’s hometown bakery. The real surprise comes when she learns the other half of the bakery was left to her long-ago boyfriend, Jack. Unresolved personal issues resurface between them, as the exes return home to co-manage the store, along with its traditional holiday cookie bake-off.
309425	When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.
174751	After her outlaw husband returns home shot with eight bullets and barely alive, Jane reluctantly reaches out to an ex-lover who she hasn't seen in over ten years to help her defend her farm when the time comes that her husband's gang eventually tracks him down to finish the job.
373312	Tom and Eloise meet in inauspicious circumstances, trapped in a stuck lift after Eloise has Tom fired. Nevertheless, sparks fly. 5 years later, they have broken up and Eloise is going back to France. Tom has 45 minutes to win her back.
366631	Maggie Chalke is torn between her journalistic integrity and helping her long time crush Mitch O'Grady when her boss orders her to write a story for the paper about the Secret Santa gifts she's been sending Mitch to help him relearn his love for Christmas.
364690	Natural Selection is a story of triumph and absolution. It explores both sides of human nature, where love as well as hate are separated by a thread and the potential corrosion of ones soul by the influence of evil.
371307	The cast of the film : David Marotta, Nicholas Acuna, Massimo Ceccherini and Flavio Insinna.
360080	
373162	When Doug's fiancée is killed in a car accident he retreats to their isolated farmhouse to recover from his loss, but supernatural occurrences leave him fearing for his sanity and reveal a secret she took with her to the grave.
370455	Bundled with the tenth volume of One Punch-Man manga.
337260	An evil lord, eager to rule the Valley of Knights, steals a magic suit of armor and is determined to hunt down the young queen for the missing part, the snow-making glove. But two courageous kids from our world are coming to her rescue.
373050	A Kapampangan youth who doesn't know how to speak in Kapampangan--and doesn't want to--until he runs into a compelling but weird character known as the king of Kapampangan poets.
280115	Anjala is a 2014 Tamil film directed by Thangam Saravanan. The film stars Vimal, Nandita, Pasupathy and Imman Annachi in lead roles.
372473	An incorporeal voice attempts to control a teenager who's in a dark place.
371442	Two guys find a beautiful young woman to take the place of their missing roommate. Everything seems fine until a horrible mistake on drunken night leads all three on a downward spiral.
373054	In the traffic-laden streets of Metro Manila, two brothers use the chaos of the city roads as a smokescreen for their shady occupation tandem robbers on motorbike. But when a robbery goes sour, the brothers are forced to graduate from low level thieves to high profile hit men in an act that tests both their resolve and their relationship.
271404	A tough-as-nails detective embarks on a relentless pursuit to free his son from a nightmarish alien warship.
373059	An inspiring and beautiful drama film which tackles issues about illiteracy.
345637	Sanjay's Super Team follows the daydream of a young Indian boy, bored with his father's religious meditation, who imagines "a kind of ancient, Hindu version of The Avengers, with the gods appearing like superheros.
360603	After getting fired from her job as a maid at a ritzy New York City hotel, Allie reluctantly accepts a temp gig as the governess to a young girl who is part of a powerful family in Europe that lives in an actual castle. After arriving, Allie learns the girl is named Princess Theodora and her father is Maximillion, the King of Winshire. The King informs Allie that the Princess has a tendency to terrorize authority figures, a predilection that has grown worse since her mother’s death. Yet governess and Princess wind up hitting it off while at the same time a spark forms between Allie and Max. However, Countess Celia is expecting to wed the King. Will Max take a stand for his feelings for Allie and make it truly a merry Christmas for all (or at least, most)?
370416	After eight years of sharing snippets of his life online, see the intimate truth of Tyler Oakley's relationship with family, followers and fame on his sold out international tour.
368256	Fed up with her parents' bickering, poor-little-rich-girl Maya (Dylan Penn) moves in with her boyfriend who is squatting in an old, condemned building on Manhattan's Lower East Side. With neighbors that are meth heads, junkies and degenerates, this depraved hell hole is even more toxic than it appears: After a virus born from their combined noxious waste and garbage infects the building's residents, one by one, they succumb to a terrifying pathogen that turns them into bloodthirsty, rampaging killers and transforms their building into a savage slaughterhouse.
372717	BOOK CLUB takes viewers on an emotional and personal journey through the lives of eight American women, bonded by a book club formed 70 years ago. At a time when social standards prohibited married women from continuing their careers, a group of women decided to use their book club to keep up with what was going on in the world. What they didn't anticipate, were the poignant words of the authors uniting them not only for these monthly gatherings, but binding them together for the journey of a lifetime.
339543	A successful businesswoman, Mackenzie, inherits her beloved aunt's inn, and chooses to restore the hotel to its original grandeur only to sell it right before Christmas. Unbeknownst to Mackenzie, she receives some unexpected help from a team of elves headed by the cheerful Clementine, who helps Mackenzie rediscover the true meaning of Christmas.
371533	A fast paced buddy comedy/fantasy about two nerds, their special mateship and their love for Star Wars.
371440	Parasites that take over brains. Paranoia and Amnesia controlling the city. A state of emergency. Who is this mysterious person, who controls the parasites and what is her plan? A clockwork of puzzle pieces.
364005	A couple inherit a hotel, they plan to reopen it, but they did not take into account the people who already is there.
370783	There are a lot of strange and weird goings on in the little village of Deddington. For centuries a pack of werewolves has resided in the sleepy town, but when local girl Charlotte meets a particularly gruesome death, the town is descended upon by reporters, crazy detectives and lunatic hunters desperate to get their story, solve the crime and kill the beasts. But these wolves are smart… very smart.
371476	The entire family stays at Dave and Sandy's home for the holidays. Kassandra wants a puppy for Christmas, but Mom and Dad aren't ready for that. Will Santa grant Kassandra's only wish for Christmas?
373879	This special will have the Straw Hats fight Foxy again in the New World on Nebulandia, an island that nullifies Devil Fruit powers.
373053	The ill-fated clash between the Philippine National Police-Special Action Force (PNP-SAF) police commandos and Moro rebels.
347669	
334304	Sequel to Belle and Sebastian (2013).
373840	Star Wars: A New Hope recreated shot-for-shot using only footage from media made before 1977
369061	A Madison Avenue executive, Amy, discovers an unusual Christmas surprise when she inherits her Aunt’s hometown bakery. The real surprise comes when she learns the other half of the bakery was left to her long-ago boyfriend, Jack. Unresolved personal issues resurface between them, as the exes return home to co-manage the store, along with its traditional holiday cookie bake-off.
309425	When a pastor is shaken by the visible faith of a street-corner preacher, he is reminded that true belief always requires action. His response ignites a journey that impacts everyone it touches in ways that only God could orchestrate.
174751	After her outlaw husband returns home shot with eight bullets and barely alive, Jane reluctantly reaches out to an ex-lover who she hasn't seen in over ten years to help her defend her farm when the time comes that her husband's gang eventually tracks him down to finish the job.
373312	Tom and Eloise meet in inauspicious circumstances, trapped in a stuck lift after Eloise has Tom fired. Nevertheless, sparks fly. 5 years later, they have broken up and Eloise is going back to France. Tom has 45 minutes to win her back.
366631	Maggie Chalke is torn between her journalistic integrity and helping her long time crush Mitch O'Grady when her boss orders her to write a story for the paper about the Secret Santa gifts she's been sending Mitch to help him relearn his love for Christmas.
364690	Natural Selection is a story of triumph and absolution. It explores both sides of human nature, where love as well as hate are separated by a thread and the potential corrosion of ones soul by the influence of evil.
371307	The cast of the film : David Marotta, Nicholas Acuna, Massimo Ceccherini and Flavio Insinna.
360080	
373162	When Doug's fiancée is killed in a car accident he retreats to their isolated farmhouse to recover from his loss, but supernatural occurrences leave him fearing for his sanity and reveal a secret she took with her to the grave.
370455	Bundled with the tenth volume of One Punch-Man manga.
373050	A Kapampangan youth who doesn't know how to speak in Kapampangan--and doesn't want to--until he runs into a compelling but weird character known as the king of Kapampangan poets.
280115	Anjala is a 2014 Tamil film directed by Thangam Saravanan. The film stars Vimal, Nandita, Pasupathy and Imman Annachi in lead roles.
372473	An incorporeal voice attempts to control a teenager who's in a dark place.
371442	Two guys find a beautiful young woman to take the place of their missing roommate. Everything seems fine until a horrible mistake on drunken night leads all three on a downward spiral.
373054	In the traffic-laden streets of Metro Manila, two brothers use the chaos of the city roads as a smokescreen for their shady occupation tandem robbers on motorbike. But when a robbery goes sour, the brothers are forced to graduate from low level thieves to high profile hit men in an act that tests both their resolve and their relationship.
271404	A tough-as-nails detective embarks on a relentless pursuit to free his son from a nightmarish alien warship.
373059	An inspiring and beautiful drama film which tackles issues about illiteracy.
373054	In the traffic-laden streets of Metro Manila, two brothers use the chaos of the city roads as a smokescreen for their shady occupation tandem robbers on motorbike. But when a robbery goes sour, the brothers are forced to graduate from low level thieves to high profile hit men in an act that tests both their resolve and their relationship.
370787	Morality clashes with ceremony and things go awry.
364468	The story of a first love, an unrequited love and a pregnant boy.
271404	A tough-as-nails detective embarks on a relentless pursuit to free his son from a nightmarish alien warship.
373059	An inspiring and beautiful drama film which tackles issues about illiteracy.
345637	Sanjay's Super Team follows the daydream of a young Indian boy, bored with his father's religious meditation, who imagines "a kind of ancient, Hindu version of The Avengers, with the gods appearing like superheros.
360603	After getting fired from her job as a maid at a ritzy New York City hotel, Allie reluctantly accepts a temp gig as the governess to a young girl who is part of a powerful family in Europe that lives in an actual castle. After arriving, Allie learns the girl is named Princess Theodora and her father is Maximillion, the King of Winshire. The King informs Allie that the Princess has a tendency to terrorize authority figures, a predilection that has grown worse since her mother’s death. Yet governess and Princess wind up hitting it off while at the same time a spark forms between Allie and Max. However, Countess Celia is expecting to wed the King. Will Max take a stand for his feelings for Allie and make it truly a merry Christmas for all (or at least, most)?
370416	After eight years of sharing snippets of his life online, see the intimate truth of Tyler Oakley's relationship with family, followers and fame on his sold out international tour.
366654	A Princess in the Joseon Dynasty travels to the Qing Dynasty to marry. On the way to there, she meets a young magician and falls in love with him.
